dttm,value
2017-10-05 08:21:49,259
2017-10-05 08:22:19,253
2017-10-05 08:22:49,257
2017-10-05 08:23:19,256
2017-10-05 08:23:49,254
2017-10-05 08:24:19,254
2017-10-05 08:24:49,253
2017-10-05 08:25:19,253
2017-10-05 08:25:49,253
2017-10-05 08:26:19,253
2017-10-05 08:26:49,253
2017-10-05 08:27:19,253
2017-10-05 08:27:49,253
2017-10-05 08:28:19,253
2017-10-05 08:28:49,253
2017-10-05 08:29:19,253
2017-10-05 08:29:49,253
2017-10-05 08:30:20,256
2017-10-05 08:30:50,256
2017-10-05 08:31:20,255
2017-10-05 08:31:50,256
2017-10-05 08:32:20,255
2017-10-05 08:32:50,258
2017-10-05 08:33:20,255
2017-10-05 08:33:50,255
2017-10-05 08:34:20,255
2017-10-05 08:34:50,255
2017-10-05 08:35:20,255
2017-10-05 08:35:50,256
2017-10-05 08:36:20,257
2017-10-05 08:36:50,256
2017-10-05 08:37:20,255
2017-10-05 08:37:50,258
2017-10-05 08:38:20,259
2017-10-05 08:38:50,258
2017-10-05 08:39:20,255
2017-10-05 08:39:50,256
2017-10-05 08:40:20,255
2017-10-05 08:40:51,256
2017-10-05 08:41:21,255
2017-10-05 08:41:51,256
2017-10-05 08:42:21,255
2017-10-05 08:42:51,255
2017-10-05 08:43:21,255
2017-10-05 08:43:51,255
2017-10-05 08:44:21,254
2017-10-05 08:44:51,255
2017-10-05 08:45:21,254
2017-10-05 08:45:51,255
2017-10-05 08:46:21,255
2017-10-05 08:46:51,255
2017-10-05 08:47:21,255
2017-10-05 08:47:51,255
2017-10-05 08:48:21,256
2017-10-05 08:48:51,256
2017-10-05 08:49:21,255
2017-10-05 08:49:51,254
2017-10-05 08:50:21,254
2017-10-05 08:50:51,254
2017-10-05 08:51:22,255
2017-10-05 08:51:52,254
2017-10-05 08:52:22,254
2017-10-05 08:52:52,257
2017-10-05 08:53:22,256
2017-10-05 08:53:52,253
2017-10-05 08:54:22,255
2017-10-05 08:54:52,253
2017-10-05 08:55:22,253
2017-10-05 08:55:52,253
2017-10-05 08:56:22,253
2017-10-05 08:56:52,253
2017-10-05 08:57:22,253
2017-10-05 08:57:52,253
2017-10-05 08:58:22,254
2017-10-05 08:58:52,253
2017-10-05 08:59:22,254
2017-10-05 08:59:52,253
2017-10-05 09:00:22,255
2017-10-05 09:00:52,254
2017-10-05 09:01:22,254
2017-10-05 09:01:53,254
2017-10-05 09:02:23,255
2017-10-05 09:02:53,256
2017-10-05 09:03:23,255
2017-10-05 09:03:53,255
2017-10-05 09:04:23,254
2017-10-05 09:04:53,254
2017-10-05 09:05:23,254
2017-10-05 09:05:53,255
2017-10-05 09:06:23,254
2017-10-05 09:06:53,254
2017-10-05 09:07:23,254
2017-10-05 09:07:53,256
2017-10-05 09:08:23,257
2017-10-05 09:08:53,257
2017-10-05 09:09:23,254
2017-10-05 09:09:53,254
2017-10-05 09:10:23,254
2017-10-05 09:10:53,254
2017-10-05 09:11:23,254
2017-10-05 09:11:53,254
2017-10-05 09:12:23,253
2017-10-05 09:12:54,254
2017-10-05 09:13:24,254
2017-10-05 09:13:54,254
2017-10-05 09:14:24,254
2017-10-05 09:14:54,254
2017-10-05 09:15:24,254
2017-10-05 09:15:54,254
2017-10-05 09:16:24,254
2017-10-05 09:16:54,254
2017-10-05 09:17:24,254
2017-10-05 09:17:54,253
2017-10-05 09:18:24,253
2017-10-05 09:18:54,253
2017-10-05 09:19:24,253
2017-10-05 09:19:54,254
2017-10-05 09:20:24,255
2017-10-05 09:20:54,254
2017-10-05 09:21:24,254
2017-10-05 09:21:54,254
2017-10-05 09:22:24,254
2017-10-05 09:22:54,254
2017-10-05 09:23:25,257
2017-10-05 09:23:55,254
2017-10-05 09:24:25,254
2017-10-05 09:24:55,254
2017-10-05 09:25:25,253
2017-10-05 09:25:55,253
2017-10-05 09:26:25,254
2017-10-05 09:26:55,253
2017-10-05 09:27:25,253
2017-10-05 09:27:55,253
2017-10-05 09:28:25,253
2017-10-05 09:28:55,253
2017-10-05 09:29:25,253
2017-10-05 09:29:55,254
2017-10-05 09:30:25,254
2017-10-05 09:30:55,254
2017-10-05 09:31:25,254
2017-10-05 09:31:55,254
2017-10-05 09:32:25,256
2017-10-05 09:32:55,254
2017-10-05 09:33:25,254
2017-10-05 09:33:55,254
2017-10-05 09:34:26,254
2017-10-05 09:34:56,253
2017-10-05 09:35:26,253
2017-10-05 09:35:56,253
2017-10-05 09:36:26,253
2017-10-05 09:36:56,253
2017-10-05 09:37:26,253
2017-10-05 09:37:56,253
2017-10-05 09:38:26,257
2017-10-05 09:38:56,254
2017-10-05 09:39:26,253
2017-10-05 09:39:56,253
2017-10-05 09:40:26,253
2017-10-05 09:40:56,253
2017-10-05 09:41:26,253
2017-10-05 09:41:56,253
2017-10-05 09:42:26,253
2017-10-05 09:42:56,253
2017-10-05 09:43:26,253
2017-10-05 09:43:56,253
2017-10-05 09:44:26,253
2017-10-05 09:44:57,253
2017-10-05 09:45:27,253
2017-10-05 09:45:57,253
2017-10-05 09:46:27,253
2017-10-05 09:46:57,253
2017-10-05 09:47:27,253
2017-10-05 09:47:57,253
2017-10-05 09:48:27,253
2017-10-05 09:48:57,253
2017-10-05 09:49:27,253
2017-10-05 09:49:57,253
2017-10-05 09:50:27,253
2017-10-05 09:50:57,253
2017-10-05 09:51:27,253
2017-10-05 09:51:57,253
2017-10-05 09:52:27,253
2017-10-05 09:52:57,253
2017-10-05 09:53:27,257
2017-10-05 09:53:57,253
2017-10-05 09:54:27,253
2017-10-05 09:54:57,253
2017-10-05 09:55:27,253
2017-10-05 09:55:58,253
2017-10-05 09:56:28,253
2017-10-05 09:56:58,253
2017-10-05 09:57:28,256
2017-10-05 09:57:58,256
2017-10-05 09:58:28,255
2017-10-05 09:58:58,255
2017-10-05 09:59:28,255
2017-10-05 09:59:58,255
2017-10-05 10:00:28,257
2017-10-05 10:00:58,256
2017-10-05 10:01:28,255
2017-10-05 10:01:58,255
2017-10-05 10:02:28,256
2017-10-05 10:02:58,255
2017-10-05 10:03:28,257
2017-10-05 10:03:58,256
2017-10-05 10:04:28,257
2017-10-05 10:04:58,257
2017-10-05 10:05:28,257
2017-10-05 10:05:58,257
2017-10-05 10:06:29,257
2017-10-05 10:06:59,257
2017-10-05 10:07:29,257
2017-10-05 10:07:59,257
2017-10-05 10:08:29,259
2017-10-05 10:08:59,255
2017-10-05 10:09:29,255
2017-10-05 10:09:59,255
2017-10-05 10:10:29,255
2017-10-05 10:10:59,255
2017-10-05 10:11:29,255
2017-10-05 10:11:59,255
2017-10-05 10:12:29,256
2017-10-05 10:12:59,256
2017-10-05 10:13:29,256
2017-10-05 10:13:59,256
2017-10-05 10:14:29,256
2017-10-05 10:14:59,256
2017-10-05 10:15:29,255
2017-10-05 10:15:59,255
2017-10-05 10:16:29,254
2017-10-05 10:16:59,254
2017-10-05 10:17:30,253
2017-10-05 10:18:00,254
2017-10-05 10:18:30,254
2017-10-05 10:19:00,254
2017-10-05 10:19:30,253
2017-10-05 10:20:00,253
2017-10-05 10:20:30,253
2017-10-05 10:21:00,253
2017-10-05 10:21:30,253
2017-10-05 10:22:00,253
2017-10-05 10:22:30,253
2017-10-05 10:23:00,254
2017-10-05 10:23:30,256
2017-10-05 10:24:00,253
2017-10-05 10:24:30,253
2017-10-05 10:25:00,253
2017-10-05 10:25:30,253
2017-10-05 10:26:00,253
2017-10-05 10:26:30,253
2017-10-05 10:27:00,253
2017-10-05 10:27:30,253
2017-10-05 10:28:01,253
2017-10-05 10:28:31,253
2017-10-05 10:29:01,254
2017-10-05 10:29:31,253
2017-10-05 10:30:01,253
2017-10-05 10:30:31,253
2017-10-05 10:31:01,253
2017-10-05 10:31:31,253
2017-10-05 10:32:01,253
2017-10-05 10:32:31,253
2017-10-05 10:33:01,253
2017-10-05 10:33:31,253
2017-10-05 10:34:01,253
2017-10-05 10:34:31,253
2017-10-05 10:35:01,254
2017-10-05 10:35:31,253
2017-10-05 10:36:01,254
2017-10-05 10:36:31,254
2017-10-05 10:37:01,254
2017-10-05 10:37:31,254
2017-10-05 10:38:01,257
2017-10-05 10:38:31,254
2017-10-05 10:39:02,254
2017-10-05 10:39:32,254
2017-10-05 10:40:02,254
2017-10-05 10:40:32,254
2017-10-05 10:41:02,253
2017-10-05 10:41:32,253
2017-10-05 10:42:02,253
2017-10-05 10:42:32,253
2017-10-05 10:43:02,254
2017-10-05 10:43:32,253
2017-10-05 10:44:02,254
2017-10-05 10:44:32,253
2017-10-05 10:45:02,253
2017-10-05 10:45:32,253
2017-10-05 10:46:02,253
2017-10-05 10:46:32,253
2017-10-05 10:47:02,253
2017-10-05 10:47:32,253
2017-10-05 10:48:02,253
2017-10-05 10:48:32,253
2017-10-05 10:49:02,253
2017-10-05 10:49:33,255
2017-10-05 10:50:03,257
2017-10-05 10:50:33,254
2017-10-05 10:51:03,254
2017-10-05 10:51:33,254
2017-10-05 10:52:03,254
2017-10-05 10:52:33,254
2017-10-05 10:53:03,257
2017-10-05 10:53:33,257
2017-10-05 10:54:03,254
2017-10-05 10:54:33,253
2017-10-05 10:55:03,253
2017-10-05 10:55:33,253
2017-10-05 10:56:03,253
2017-10-05 10:56:33,253
2017-10-05 10:57:03,253
2017-10-05 10:57:33,253
2017-10-05 10:58:03,253
2017-10-05 10:58:33,253
2017-10-05 10:59:03,253
2017-10-05 10:59:33,252
2017-10-05 11:00:03,256
2017-10-05 11:00:34,254
2017-10-05 11:01:04,260
2017-10-05 11:01:34,253
2017-10-05 11:02:04,253
2017-10-05 11:02:34,253
2017-10-05 11:03:04,253
2017-10-05 11:03:34,254
2017-10-05 11:04:04,255
2017-10-05 11:04:34,254
2017-10-05 11:05:04,254
2017-10-05 11:05:34,254
2017-10-05 11:06:04,254
2017-10-05 11:06:34,254
2017-10-05 11:07:04,254
2017-10-05 11:07:34,255
2017-10-05 11:08:04,257
2017-10-05 11:08:34,253
2017-10-05 11:09:04,253
2017-10-05 11:09:34,253
2017-10-05 11:10:04,253
2017-10-05 11:10:34,253
2017-10-05 11:11:05,253
2017-10-05 11:11:35,254
2017-10-05 11:12:05,253
2017-10-05 11:12:35,253
2017-10-05 11:13:05,253
2017-10-05 11:13:35,254
2017-10-05 11:14:05,253
2017-10-05 11:14:35,253
2017-10-05 11:15:05,253
2017-10-05 11:15:35,253
2017-10-05 11:16:05,253
2017-10-05 11:16:35,254
2017-10-05 11:17:05,253
2017-10-05 11:17:35,253
2017-10-05 11:18:05,253
2017-10-05 11:18:35,253
2017-10-05 11:19:05,253
2017-10-05 11:19:35,253
2017-10-05 11:20:05,254
2017-10-05 11:20:35,254
2017-10-05 11:21:05,254
2017-10-05 11:21:35,254
2017-10-05 11:22:06,254
2017-10-05 11:22:36,254
2017-10-05 11:23:06,257
2017-10-05 11:23:36,257
2017-10-05 11:24:06,257
2017-10-05 11:24:36,256
2017-10-05 11:25:06,256
2017-10-05 11:25:36,256
2017-10-05 11:26:06,256
2017-10-05 11:26:36,259
2017-10-05 11:27:06,255
2017-10-05 11:27:36,255
2017-10-05 11:28:06,255
2017-10-05 11:28:36,255
2017-10-05 11:29:06,255
2017-10-05 11:29:36,256
2017-10-05 11:30:06,255
2017-10-05 11:30:36,256
2017-10-05 11:31:06,255
2017-10-05 11:31:36,255
2017-10-05 11:32:06,256
2017-10-05 11:32:36,255
2017-10-05 11:33:07,255
2017-10-05 11:33:37,255
2017-10-05 11:34:07,255
2017-10-05 11:34:37,255
2017-10-05 11:35:07,256
2017-10-05 11:35:37,255
2017-10-05 11:36:07,255
2017-10-05 11:36:37,255
2017-10-05 11:37:07,255
2017-10-05 11:37:37,255
2017-10-05 11:38:07,258
2017-10-05 11:38:37,255
2017-10-05 11:39:07,255
2017-10-05 11:39:37,255
2017-10-05 11:40:07,255
2017-10-05 11:40:37,255
2017-10-05 11:41:07,255
2017-10-05 11:41:37,255
2017-10-05 11:42:07,254
2017-10-05 11:42:37,254
2017-10-05 11:43:07,255
2017-10-05 11:43:38,256
2017-10-05 11:44:08,254
2017-10-05 11:44:38,256
2017-10-05 11:45:08,256
2017-10-05 11:45:38,254
2017-10-05 11:46:08,254
2017-10-05 11:46:38,255
2017-10-05 11:47:08,255
2017-10-05 11:47:38,254
2017-10-05 11:48:08,253
2017-10-05 11:48:38,253
2017-10-05 11:49:08,253
2017-10-05 11:49:38,253
2017-10-05 11:50:08,254
2017-10-05 11:50:38,254
2017-10-05 11:51:08,254
2017-10-05 11:51:38,255
2017-10-05 11:52:08,255
2017-10-05 11:52:38,254
2017-10-05 11:53:08,261
2017-10-05 11:53:38,259
2017-10-05 11:54:08,254
2017-10-05 11:54:39,257
2017-10-05 11:55:09,257
2017-10-05 11:55:39,257
2017-10-05 11:56:09,257
2017-10-05 11:56:39,257
2017-10-05 11:57:09,257
2017-10-05 11:57:39,257
2017-10-05 11:58:09,258
2017-10-05 11:58:39,257
2017-10-05 11:59:09,257
2017-10-05 11:59:39,252
2017-10-05 12:00:09,253
2017-10-05 12:00:39,254
2017-10-05 12:01:09,254
2017-10-05 12:01:39,254
2017-10-05 12:02:09,254
2017-10-05 12:02:39,254
2017-10-05 12:03:09,254
2017-10-05 12:03:39,254
2017-10-05 12:04:09,255
2017-10-05 12:04:39,254
2017-10-05 12:05:10,254
2017-10-05 12:05:40,253
2017-10-05 12:06:10,253
2017-10-05 12:06:40,253
2017-10-05 12:07:10,253
2017-10-05 12:07:40,253
2017-10-05 12:08:10,256
2017-10-05 12:08:40,253
2017-10-05 12:09:10,254
2017-10-05 12:09:40,253
2017-10-05 12:10:10,253
2017-10-05 12:10:40,253
2017-10-05 12:11:10,253
2017-10-05 12:11:40,253
2017-10-05 12:12:10,253
2017-10-05 12:12:40,253
2017-10-05 12:13:10,253
2017-10-05 12:13:40,253
2017-10-05 12:14:10,253
2017-10-05 12:14:40,254
2017-10-05 12:15:10,254
2017-10-05 12:15:41,254
2017-10-05 12:16:11,254
2017-10-05 12:16:41,254
2017-10-05 12:17:11,254
2017-10-05 12:17:41,254
2017-10-05 12:18:11,254
2017-10-05 12:18:41,254
2017-10-05 12:19:11,254
2017-10-05 12:19:41,253
2017-10-05 12:20:11,253
2017-10-05 12:20:41,254
2017-10-05 12:21:11,253
2017-10-05 12:21:41,253
2017-10-05 12:22:11,253
2017-10-05 12:22:41,253
2017-10-05 12:23:11,256
2017-10-05 12:23:41,253
2017-10-05 12:24:11,253
2017-10-05 12:24:41,254
2017-10-05 12:25:11,254
2017-10-05 12:25:41,253
2017-10-05 12:26:11,253
2017-10-05 12:26:42,253
2017-10-05 12:27:12,254
2017-10-05 12:27:42,253
2017-10-05 12:28:12,253
2017-10-05 12:28:42,253
2017-10-05 12:29:12,253
2017-10-05 12:29:42,253
2017-10-05 12:30:12,253
2017-10-05 12:30:42,253
2017-10-05 12:31:12,253
2017-10-05 12:31:42,253
2017-10-05 12:32:12,253
2017-10-05 12:32:42,253
2017-10-05 12:33:12,253
2017-10-05 12:33:42,253
2017-10-05 12:34:12,253
2017-10-05 12:34:42,253
2017-10-05 12:35:12,253
2017-10-05 12:35:42,253
2017-10-05 12:36:12,253
2017-10-05 12:36:42,253
2017-10-05 12:37:13,254
2017-10-05 12:37:43,257
2017-10-05 12:38:13,257
2017-10-05 12:38:43,257
2017-10-05 12:39:13,254
2017-10-05 12:39:43,254
2017-10-05 12:40:13,254
2017-10-05 12:40:43,254
2017-10-05 12:41:13,254
2017-10-05 12:41:43,254
2017-10-05 12:42:13,253
2017-10-05 12:42:43,254
2017-10-05 12:43:13,254
2017-10-05 12:43:43,253
2017-10-05 12:44:13,253
2017-10-05 12:44:43,253
2017-10-05 12:45:13,253
2017-10-05 12:45:43,253
2017-10-05 12:46:13,253
2017-10-05 12:46:43,253
2017-10-05 12:47:13,254
2017-10-05 12:47:43,253
2017-10-05 12:48:14,253
2017-10-05 12:48:44,253
2017-10-05 12:49:14,253
2017-10-05 12:49:44,253
2017-10-05 12:50:14,253
2017-10-05 12:50:44,253
2017-10-05 12:51:14,254
2017-10-05 12:51:44,256
2017-10-05 12:52:14,256
2017-10-05 12:52:44,260
2017-10-05 12:53:14,259
2017-10-05 12:53:44,257
2017-10-05 12:54:14,257
2017-10-05 12:54:44,257
2017-10-05 12:55:14,256
2017-10-05 12:55:44,256
2017-10-05 12:56:14,255
2017-10-05 12:56:44,256
2017-10-05 12:57:14,255
2017-10-05 12:57:44,256
2017-10-05 12:58:14,257
2017-10-05 12:58:45,256
2017-10-05 12:59:15,256
2017-10-05 12:59:45,255
2017-10-05 13:00:15,258
2017-10-05 13:00:45,257
2017-10-05 13:01:15,256
2017-10-05 13:01:45,256
2017-10-05 13:02:15,255
2017-10-05 13:02:45,256
2017-10-05 13:03:15,257
2017-10-05 13:03:45,255
2017-10-05 13:04:15,255
2017-10-05 13:04:45,254
2017-10-05 13:05:15,255
2017-10-05 13:05:45,256
2017-10-05 13:06:15,256
2017-10-05 13:06:45,256
2017-10-05 13:07:15,256
2017-10-05 13:07:45,258
2017-10-05 13:08:15,259
2017-10-05 13:08:45,258
2017-10-05 13:09:16,254
2017-10-05 13:09:46,254
2017-10-05 13:10:16,255
2017-10-05 13:10:46,253
2017-10-05 13:11:16,254
2017-10-05 13:11:46,254
2017-10-05 13:12:16,253
2017-10-05 13:12:46,253
2017-10-05 13:13:16,253
2017-10-05 13:13:46,253
2017-10-05 13:14:16,254
2017-10-05 13:14:46,254
2017-10-05 13:15:16,254
2017-10-05 13:15:46,254
2017-10-05 13:16:16,254
2017-10-05 13:16:46,255
2017-10-05 13:17:16,255
2017-10-05 13:17:46,254
2017-10-05 13:18:16,254
2017-10-05 13:18:46,254
2017-10-05 13:19:16,254
2017-10-05 13:19:46,253
2017-10-05 13:20:17,254
2017-10-05 13:20:47,254
2017-10-05 13:21:17,254
2017-10-05 13:21:47,254
2017-10-05 13:22:17,254
2017-10-05 13:22:47,257
2017-10-05 13:23:17,257
2017-10-05 13:23:47,258
2017-10-05 13:24:17,254
2017-10-05 13:24:47,254
2017-10-05 13:25:17,253
2017-10-05 13:25:47,253
2017-10-05 13:26:17,253
2017-10-05 13:26:47,253
2017-10-05 13:27:17,253
2017-10-05 13:27:47,254
2017-10-05 13:28:17,255
2017-10-05 13:28:47,254
2017-10-05 13:29:17,254
2017-10-05 13:29:47,254
2017-10-05 13:30:17,254
2017-10-05 13:30:48,254
2017-10-05 13:31:18,254
2017-10-05 13:31:48,254
2017-10-05 13:32:18,254
2017-10-05 13:32:48,253
2017-10-05 13:33:18,253
2017-10-05 13:33:48,254
2017-10-05 13:34:18,253
2017-10-05 13:34:48,253
2017-10-05 13:35:18,253
2017-10-05 13:35:48,253
2017-10-05 13:36:18,253
2017-10-05 13:36:48,259
2017-10-05 13:37:18,253
2017-10-05 13:37:48,256
2017-10-05 13:38:18,257
2017-10-05 13:38:48,253
2017-10-05 13:39:18,253
2017-10-05 13:39:48,253
2017-10-05 13:40:18,253
2017-10-05 13:40:48,253
2017-10-05 13:41:19,253
2017-10-05 13:41:49,253
2017-10-05 13:42:19,253
2017-10-05 13:42:49,253
2017-10-05 13:43:19,253
2017-10-05 13:43:49,253
2017-10-05 13:44:19,253
2017-10-05 13:44:49,253
2017-10-05 13:45:19,253
2017-10-05 13:45:49,253
2017-10-05 13:46:19,253
2017-10-05 13:46:49,253
2017-10-05 13:47:19,253
2017-10-05 13:47:49,253
2017-10-05 13:48:19,253
2017-10-05 13:48:49,253
2017-10-05 13:49:19,253
2017-10-05 13:49:49,253
2017-10-05 13:50:19,254
2017-10-05 13:50:49,254
2017-10-05 13:51:19,254
2017-10-05 13:51:50,254
2017-10-05 13:52:20,254
2017-10-05 13:52:50,261
2017-10-05 13:53:20,257
2017-10-05 13:53:50,254
2017-10-05 13:54:20,254
2017-10-05 13:54:50,254
2017-10-05 13:55:20,253
2017-10-05 13:55:50,253
2017-10-05 13:56:20,253
2017-10-05 13:56:50,254
2017-10-05 13:57:20,253
2017-10-05 13:57:50,253
2017-10-05 13:58:20,253
2017-10-05 13:58:50,253
2017-10-05 13:59:20,253
2017-10-05 13:59:50,252
2017-10-05 14:00:20,254
2017-10-05 14:00:50,253
2017-10-05 14:01:20,253
2017-10-05 14:01:50,253
2017-10-05 14:02:21,254
2017-10-05 14:02:51,254
2017-10-05 14:03:21,254
2017-10-05 14:03:51,254
2017-10-05 14:04:21,254
2017-10-05 14:04:51,254
2017-10-05 14:05:21,255
2017-10-05 14:05:51,254
2017-10-05 14:06:21,254
2017-10-05 14:06:51,254
2017-10-05 14:07:21,254
2017-10-05 14:07:51,256
2017-10-05 14:08:21,256
2017-10-05 14:08:51,254
2017-10-05 14:09:21,253
2017-10-05 14:09:51,253
2017-10-05 14:10:21,253
2017-10-05 14:10:51,253
2017-10-05 14:11:21,253
2017-10-05 14:11:51,253
2017-10-05 14:12:21,253
2017-10-05 14:12:52,253
2017-10-05 14:13:22,253
2017-10-05 14:13:52,254
2017-10-05 14:14:22,254
2017-10-05 14:14:52,254
2017-10-05 14:15:22,254
2017-10-05 14:15:52,254
2017-10-05 14:16:22,254
2017-10-05 14:16:52,254
2017-10-05 14:17:22,256
2017-10-05 14:17:52,254
2017-10-05 14:18:22,257
2017-10-05 14:18:52,255
2017-10-05 14:19:22,255
2017-10-05 14:19:52,259
2017-10-05 14:20:22,255
2017-10-05 14:20:52,256
2017-10-05 14:21:22,255
2017-10-05 14:21:52,255
2017-10-05 14:22:22,255
2017-10-05 14:22:52,262
2017-10-05 14:23:23,255
2017-10-05 14:23:53,255
2017-10-05 14:24:23,255
2017-10-05 14:24:53,255
2017-10-05 14:25:23,256
2017-10-05 14:25:53,255
2017-10-05 14:26:23,257
2017-10-05 14:26:53,255
2017-10-05 14:27:23,256
2017-10-05 14:27:53,256
2017-10-05 14:28:23,255
2017-10-05 14:28:53,256
2017-10-05 14:29:23,256
2017-10-05 14:29:53,256
2017-10-05 14:30:23,256
2017-10-05 14:30:53,256
2017-10-05 14:31:23,256
2017-10-05 14:31:53,256
2017-10-05 14:32:23,256
2017-10-05 14:32:53,254
2017-10-05 14:33:24,256
2017-10-05 14:33:54,255
2017-10-05 14:34:24,254
2017-10-05 14:34:54,255
2017-10-05 14:35:24,256
2017-10-05 14:35:54,256
2017-10-05 14:36:24,256
2017-10-05 14:36:54,254
2017-10-05 14:37:24,255
2017-10-05 14:37:54,255
2017-10-05 14:38:24,255
2017-10-05 14:38:54,254
2017-10-05 14:39:24,254
2017-10-05 14:39:54,254
2017-10-05 14:40:24,253
2017-10-05 14:40:54,253
2017-10-05 14:41:24,253
2017-10-05 14:41:54,253
2017-10-05 14:42:24,253
2017-10-05 14:42:54,254
2017-10-05 14:43:24,254
2017-10-05 14:43:55,254
2017-10-05 14:44:25,254
2017-10-05 14:44:55,254
2017-10-05 14:45:25,254
2017-10-05 14:45:55,254
2017-10-05 14:46:25,254
2017-10-05 14:46:55,254
2017-10-05 14:47:25,254
2017-10-05 14:47:55,253
2017-10-05 14:48:25,254
2017-10-05 14:48:55,254
2017-10-05 14:49:25,254
2017-10-05 14:49:55,254
2017-10-05 14:50:25,254
2017-10-05 14:50:55,255
2017-10-05 14:51:25,254
2017-10-05 14:51:55,254
2017-10-05 14:52:25,254
2017-10-05 14:52:55,254
2017-10-05 14:53:25,257
2017-10-05 14:53:55,253
2017-10-05 14:54:26,253
2017-10-05 14:54:56,253
2017-10-05 14:55:26,253
2017-10-05 14:55:56,253
2017-10-05 14:56:26,253
2017-10-05 14:56:56,254
2017-10-05 14:57:26,253
2017-10-05 14:57:56,253
2017-10-05 14:58:26,254
2017-10-05 14:58:56,254
2017-10-05 14:59:26,254
2017-10-05 14:59:56,253
2017-10-05 15:00:26,254
2017-10-05 15:00:56,254
2017-10-05 15:01:26,254
2017-10-05 15:01:56,254
2017-10-05 15:02:26,254
2017-10-05 15:02:56,254
2017-10-05 15:03:26,253
2017-10-05 15:03:56,254
2017-10-05 15:04:26,254
2017-10-05 15:04:57,254
2017-10-05 15:05:27,255
2017-10-05 15:05:57,254
2017-10-05 15:06:27,254
2017-10-05 15:06:57,254
2017-10-05 15:07:27,254
2017-10-05 15:07:57,254
2017-10-05 15:08:27,257
2017-10-05 15:08:57,253
2017-10-05 15:09:27,254
2017-10-05 15:09:57,254
2017-10-05 15:10:27,254
2017-10-05 15:10:57,254
2017-10-05 15:11:27,254
2017-10-05 15:11:57,254
2017-10-05 15:12:27,254
2017-10-05 15:12:57,254
2017-10-05 15:13:27,254
2017-10-05 15:13:57,254
2017-10-05 15:14:27,254
2017-10-05 15:14:57,254
2017-10-05 15:15:28,254
2017-10-05 15:15:58,253
2017-10-05 15:16:28,253
2017-10-05 15:16:58,253
2017-10-05 15:17:28,253
2017-10-05 15:17:58,253
2017-10-05 15:18:28,253
2017-10-05 15:18:58,253
2017-10-05 15:19:28,253
2017-10-05 15:19:58,253
2017-10-05 15:20:28,253
2017-10-05 15:20:58,254
2017-10-05 15:21:28,254
2017-10-05 15:21:58,254
2017-10-05 15:22:28,254
2017-10-05 15:22:58,254
2017-10-05 15:23:28,254
2017-10-05 15:23:58,254
2017-10-05 15:24:28,254
2017-10-05 15:24:58,254
2017-10-05 15:25:28,254
2017-10-05 15:25:59,253
2017-10-05 15:26:29,253
2017-10-05 15:26:59,253
2017-10-05 15:27:29,253
2017-10-05 15:27:59,253
2017-10-05 15:28:29,255
2017-10-05 15:28:59,253
2017-10-05 15:29:29,253
2017-10-05 15:29:59,253
2017-10-05 15:30:29,253
2017-10-05 15:30:59,253
2017-10-05 15:31:29,253
2017-10-05 15:31:59,253
2017-10-05 15:32:29,253
2017-10-05 15:32:59,253
2017-10-05 15:33:29,253
2017-10-05 15:33:59,253
2017-10-05 15:34:29,253
2017-10-05 15:34:59,253
2017-10-05 15:35:29,253
2017-10-05 15:36:00,254
2017-10-05 15:36:30,253
2017-10-05 15:37:00,253
2017-10-05 15:37:30,254
2017-10-05 15:38:00,253
2017-10-05 15:38:30,256
2017-10-05 15:39:00,253
2017-10-05 15:39:30,253
2017-10-05 15:40:00,253
2017-10-05 15:40:30,253
2017-10-05 15:41:00,253
2017-10-05 15:41:30,253
2017-10-05 15:42:00,253
2017-10-05 15:42:30,253
2017-10-05 15:43:00,253
2017-10-05 15:43:30,253
2017-10-05 15:44:00,253
2017-10-05 15:44:30,253
2017-10-05 15:45:00,254
2017-10-05 15:45:30,256
2017-10-05 15:46:00,257
2017-10-05 15:46:31,256
2017-10-05 15:47:01,257
2017-10-05 15:47:31,258
2017-10-05 15:48:01,256
2017-10-05 15:48:31,256
2017-10-05 15:49:01,256
2017-10-05 15:49:31,257
2017-10-05 15:50:01,256
2017-10-05 15:50:31,255
2017-10-05 15:51:01,255
2017-10-05 15:51:31,256
2017-10-05 15:52:01,255
2017-10-05 15:52:31,255
2017-10-05 15:53:01,255
2017-10-05 15:53:31,259
2017-10-05 15:54:01,256
2017-10-05 15:54:31,256
2017-10-05 15:55:01,258
2017-10-05 15:55:31,256
2017-10-05 15:56:01,255
2017-10-05 15:56:31,255
2017-10-05 15:57:02,255
2017-10-05 15:57:32,255
2017-10-05 15:58:02,255
2017-10-05 15:58:32,255
2017-10-05 15:59:02,255
2017-10-05 15:59:32,255
2017-10-05 16:00:02,256
2017-10-05 16:00:32,256
2017-10-05 16:01:02,258
2017-10-05 16:01:32,255
2017-10-05 16:02:02,255
2017-10-05 16:02:32,255
2017-10-05 16:03:02,254
2017-10-05 16:03:32,255
2017-10-05 16:04:02,255
2017-10-05 16:04:32,253
2017-10-05 16:05:02,253
2017-10-05 16:05:32,255
2017-10-05 16:06:02,255
2017-10-05 16:06:32,255
2017-10-05 16:07:03,255
2017-10-05 16:07:33,255
2017-10-05 16:08:03,258
